"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","rt","stimulus","response","task","pixels_per_unit","is_correct","search_difficulty","enhanced","originalDigits","currentSpanLength","reversedDigits","span_length","correct_digits","digit_accuracy","trial_Type","VISsearch_propcorrect","VISsearch_meanRT","DSBpre_propcorrect","DSBpre_maxspan","DSBpre_digitaccuracy","DSBpre_rt","vegetationLevel","imageType","DSBpost_propcorrect","DSBpost_maxspan","DSBpost_digitaccuracy","DSBpost_rt","block","trial","trialid","VisDifficulty","Vis_meanRT","Vis_propCorr","imageIDX","attention_check_correct","target_button","question_order","image_id","iamge_set"
"","","","","","html-keyboard-response","526","2562365","0.0-520.0","39","male","null","img1","null","img1","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","527","2565034","0.0-521.0","39","male","2668","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","528","2573962","0.0-522.0","39","male","","DSB","","DSB 67501504","","","","","[6,7,5,0,1,5,0,4]","8","40510576","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","529","2592132","0.0-523.0","39","male","2594638.300000012","DSBrecall","40510576","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","530","2592134","0.0-524.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","1","8","1","2594638.300000012","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","531","2592135","0.0-525.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","0","0","0.875","","1","1","1","8","1","","1","9","39","2","1201.0374999977648","0.8","1","","","","",""
"","","","","","html-button-response","532","2659957","0.0-526.0","39","male","67821","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","533","2661966","0.0-527.0","39","male","2008","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","534","2663017","0.0-528.0","39","male","1049.0999999940395","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","535","2663971","0.0-529.0","39","male","953.3999999761581","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","536","2664818","0.0-530.0","39","male","845.2999999821186","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","537","2665913","0.0-531.0","39","male","1093.9000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","538","2667047","0.0-532.0","39","male","1133.300000011921","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","539","2667914","0.0-533.0","39","male","866","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","540","2669021","0.0-534.0","39","male","1105.4000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","541","2669948","0.0-535.0","39","male","926.1000000238419","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","542","2670901","0.0-536.0","39","male","952.4000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","543","2672043","0.0-537.0","39","male","1140.199999988079","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","544","2672050","0.0-538.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","1","1006.5099999994039","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","545","2675947","0.0-539.0","39","male","3895","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","546","2684873","0.0-540.0","39","male","","DSB","","DSB 44246387","","","","","[4,4,2,4,6,3,8,7]","8","78364244","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","547","2702909","0.0-541.0","39","male","2705415.900000006","DSBrecall","78364424","DSBrecall","","false","","","","","","8","6","0.75","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","548","2702912","0.0-542.0","39","male","null","","null","","","","","","","","","","","","","","","0","0","0.75","2705415.900000006","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","549","2704196","0.0-543.0","39","male","1283","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","550","2719198","0.0-544.0","39","male","null","img8","null","img8","","","","","","","","","","","","","","","","","","2","2","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","551","2720385","0.0-545.0","39","male","1186","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","552","2729314","0.0-546.0","39","male","","DSB","","DSB 79922471","","","","","[7,9,9,2,2,4,7,1]","8","17422997","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","553","2749344","0.0-547.0","39","male","2751849.900000006","DSBrecall","17422997","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","554","2749346","0.0-548.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","1","8","1","2751849.900000006","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","555","2749348","0.0-549.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","0","0","0.75","","2","2","1","8","1","","2","0","39","1","1006.5099999994039","1","8","","","","",""
"","","","","","html-button-response","556","2755260","0.0-550.0","39","male","5912","attncheck","1","attncheck","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","Continue","","",""
"","","","","","html-button-response","557","2756815","0.0-551.0","39","male","1554","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","558","2757995","0.0-552.0","39","male","1178","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","559","2759218","0.0-553.0","39","male","1222.2000000178814","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","560","2760209","0.0-554.0","39","male","990","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","561","2761119","0.0-555.0","39","male","909.0999999940395","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","562","2762148","0.0-556.0","39","male","1027.300000011921","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","563","2763274","0.0-557.0","39","male","1125.5999999940395","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","564","2764242","0.0-558.0","39","male","966","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","565","2765351","0.0-559.0","39","male","1108.0999999940395","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","566","2766339","0.0-560.0","39","male","987.1000000238419","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","567","2767373","0.0-561.0","39","male","1032.699999988079","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","568","2768531","0.0-562.0","39","male","1157.300000011921","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","569","2768538","0.0-563.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","1","1052.5400000035763","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","570","2770165","0.0-564.0","39","male","1626","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","571","2779092","0.0-565.0","39","male","","DSB","","DSB 88885276","","","","","[8,8,8,8,5,2,7,6]","8","67258888","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","572","2788435","0.0-566.0","39","male","2790941.800000012","DSBrecall","67258888","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","573","2788438","0.0-567.0","39","male","null","","null","","","","","","","","","","","","","","","1","8","1","2790941.800000012","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","574","2789545","0.0-568.0","39","male","1106","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","575","2804548","0.0-569.0","39","male","null","img4","null","img4","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","576","2806023","0.0-570.0","39","male","1473","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","577","2814952","0.0-571.0","39","male","","DSB","","DSB 29815198","","","","","[2,9,8,1,5,1,9,8]","8","89151892","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","578","2831390","0.0-572.0","39","male","2833896.700000018","DSBrecall","82151892","DSBrecall","","false","","","","","","8","7","0.875","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","579","2831393","0.0-573.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","0","0","0.875","2833896.700000018","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","580","2831394","0.0-574.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","1","8","1","","1","2","0","0","0.875","","2","1","39","1","1052.5400000035763","1","4","","","","",""
"","","","","","html-button-response","581","2832724","0.0-575.0","39","male","1329","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","582","2839355","0.0-576.0","39","male","6629","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","583","2840616","0.0-577.0","39","male","1260.1000000238419","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","584","2841721","0.0-578.0","39","male","1104.4000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","585","2842768","0.0-579.0","39","male","1046","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","586","2843930","0.0-580.0","39","male","1160.5","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","587","2845059","0.0-581.0","39","male","1128","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","588","2846054","0.0-582.0","39","male","993.6000000238419","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","589","2847163","0.0-583.0","39","male","1108.5","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","590","2848066","0.0-584.0","39","male","901","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","591","2849234","0.0-585.0","39","male","1166.699999988079","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","592","2850217","0.0-586.0","39","male","982.1000000238419","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","593","2850225","0.0-587.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","1","1085.0900000065565","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","594","2851393","0.0-588.0","39","male","1166","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","595","2860320","0.0-589.0","39","male","","DSB","","DSB 93997421","","","","","[9,3,9,9,7,4,2,1]","8","12479939","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","596","2876683","0.0-590.0","39","male","2879189.5","DSBrecall","11247993","DSBrecall","","false","","","","","","8","2","0.25","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","597","2876686","0.0-591.0","39","male","null","","null","","","","","","","","","","","","","","","0","0","0.25","2879189.5","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","598","2877929","0.0-592.0","39","male","1241","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","599","2892931","0.0-593.0","39","male","null","img10","null","img10","","","","","","","","","","","","","","","","","","null","null","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","600","2894835","0.0-594.0","39","male","1903","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","601","2903765","0.0-595.0","39","male","","DSB","","DSB 61050259","","","","","[6,1,0,5,0,2,5,9]","8","95205016","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","602","2921865","0.0-596.0","39","male","2924370.800000012","DSBrecall","95205916","DSBrecall","","false","","","","","","8","7","0.875","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","603","2921867","0.0-597.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","0","0","0.875","2924370.800000012","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","604","2921868","0.0-598.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","0","0","0.25","","null","null","0","0","0.875","","2","2","39","1","1085.0900000065565","1","10","","","","",""
"","","","","","html-button-response","605","2922960","0.0-599.0","39","male","1091","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","606","2923860","0.0-600.0","39","male","899","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","607","2924905","0.0-601.0","39","male","1043.5","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","608","2925864","0.0-602.0","39","male","957.5999999940395","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","609","2926887","0.0-603.0","39","male","1022.1999999880791","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","610","2927933","0.0-604.0","39","male","1045","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","611","2928691","0.0-605.0","39","male","756.9000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","612","2929816","0.0-606.0","39","male","1124.699999988079","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","613","2930572","0.0-607.0","39","male","754.2999999821186","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","614","2931213","0.0-608.0","39","male","639.6999999880791","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","615","2931857","0.0-609.0","39","male","643.2000000178814","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","616","2932880","0.0-610.0","39","male","1022.1999999880791","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","617","2932887","0.0-611.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","1","900.9299999952316","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","618","2934774","0.0-612.0","39","male","1885","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","619","2943700","0.0-613.0","39","male","","DSB","","DSB 67141053","","","","","[6,7,1,4,1,0,5,3]","8","35014176","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","620","2966056","0.0-614.0","39","male","2968562.200000018","DSBrecall","37514176","DSBrecall","","false","","","","","","8","6","0.75","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","621","2966059","0.0-615.0","39","male","null","","null","","","","","","","","","","","","","","","0","0","0.75","2968562.200000018","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","622","2967234","0.0-616.0","39","male","1174","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","623","2982236","0.0-617.0","39","male","null","img7","null","img7","","","","","","","","","","","","","","","","","","1","2","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","624","2985503","0.0-618.0","39","male","3266","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","625","2994433","0.0-619.0","39","male","","DSB","","DSB 45825272","","","","","[4,5,8,2,5,2,7,2]","8","27252854","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","626","3013842","0.0-620.0","39","male","3016347.800000012","DSBrecall","27252854","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","627","3013845","0.0-621.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","1","8","1","3016347.800000012","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","628","3013846","0.0-622.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","0","0","0.75","","1","2","1","8","1","","2","3","39","1","900.9299999952316","1","7","","","","",""
"","","","","","html-button-response","629","3015221","0.0-623.0","39","male","1375","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","630","3016227","0.0-624.0","39","male","1004","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","631","3017291","0.0-625.0","39","male","1062.800000011921","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","632","3018300","0.0-626.0","39","male","1008.2000000178814","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","633","3019234","0.0-627.0","39","male","932.5","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","634","3020096","0.0-628.0","39","male","861.0999999940395","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","635","3021217","0.0-629.0","39","male","1119.800000011921","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","636","3022197","0.0-630.0","39","male","979.4000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","637","3023300","0.0-631.0","39","male","1100.8999999761581","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","638","3024188","0.0-632.0","39","male","887","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","639","3025422","0.0-633.0","39","male","1232.9000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","640","3026330","0.0-634.0","39","male","906.9000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","641","3026337","0.0-635.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","1","1009.1500000029803","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","642","3027536","0.0-636.0","39","male","1198","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","643","3036466","0.0-637.0","39","male","","DSB","","DSB 37601033","","","","","[3,7,6,0,1,0,3,3]","8","33010673","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","644","3050059","0.0-638.0","39","male","3052565.400000006","DSBrecall","33010673","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","645","3050062","0.0-639.0","39","male","null","","null","","","","","","","","","","","","","","","1","8","1","3052565.400000006","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","646","3051101","0.0-640.0","39","male","1038","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","647","3066104","0.0-641.0","39","male","null","img9","null","img9","","","","","","","","","","","","","","","","","","3","1","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","648","3067519","0.0-642.0","39","male","1415","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","649","3076449","0.0-643.0","39","male","","DSB","","DSB 67203882","","","","","[6,7,2,0,3,8,8,2]","8","28830276","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","650","3092668","0.0-644.0","39","male","3095174","DSBrecall","28830176","DSBrecall","","false","","","","","","8","7","0.875","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","651","3092671","0.0-645.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","0","0","0.875","3095174","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","652","3092672","0.0-646.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","1","8","1","","3","1","0","0","0.875","","2","4","39","1","1009.1500000029803","1","9","","","","",""
"","","","","","html-button-response","653","3094071","0.0-647.0","39","male","1398","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","654","3094948","0.0-648.0","39","male","877","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","655","3095883","0.0-649.0","39","male","933.1999999880791","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","656","3096963","0.0-650.0","39","male","1079.5999999940395","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","657","3098013","0.0-651.0","39","male","1048.5999999940395","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","658","3099158","0.0-652.0","39","male","1143.5","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","659","3100380","0.0-653.0","39","male","1221","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","660","3101628","0.0-654.0","39","male","1246.9000000059605","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","661","3102698","0.0-655.0","39","male","1069","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","662","3103931","0.0-656.0","39","male","1231.800000011921","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","663","3105280","0.0-657.0","39","male","1348","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","664","3106373","0.0-658.0","39","male","1091.5999999940395","VisSearch","","VisSearch","","true","1","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","665","3106379","0.0-659.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","1","1141.3199999988078","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","666","3107489","0.0-660.0","39","male","1109","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","667","3116416","0.0-661.0","39","male","","DSB","","DSB 15833337","","","","","[1,5,8,3,3,3,3,7]","8","73333851","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","668","3137152","0.0-662.0","39","male","3139657.700000018","DSBrecall","73333871","DSBrecall","","false","","","","","","8","7","0.875","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","669","3137154","0.0-663.0","39","male","null","","null","","","","","","","","","","","","","","","0","0","0.875","3139657.700000018","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","670","3138195","0.0-664.0","39","male","1039","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","671","3153197","0.0-665.0","39","male","null","img5","null","img5","","","","","","","","","","","","","","","","","","2","1","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","672","3156802","0.0-666.0","39","male","3603","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","673","3165730","0.0-667.0","39","male","","DSB","","DSB 81316429","","","","","[8,1,3,1,6,4,2,9]","8","92461318","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","674","3185441","0.0-668.0","39","male","3187946.900000006","DSBrecall","92461318","DSBrecall","","true","","","","","","8","8","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","675","3185444","0.0-669.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","1","8","1","3187946.900000006","","","","","","","","","","","",""
